annotation_id,annotation_uri,pleiades_place_id,pleiades_place_uri,citation_reference,citation_uri,citation_title,creator,created,place_name,latitude,longitude,location_precision,place_description
1401,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#1401,579885,http://pleiades.stoa.org/places/579885#this,greekLit:tlg0003.tlg001.perseus-eng3:3.86,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.86,"Thucydides, The Peloponnesian War 3.86",Perseus Digital Library,2013-10-16,Athens,37.97158606761233,23.72382469700237,rough,A major Greek city-state and the principal city of Attika. Modern Athens in Greece.
1402,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#1402,579885,http://pleiades.stoa.org/places/579885#this,greekLit:tlg0003.tlg001.perseus-eng3:3.87,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.87,"Thucydides, The Peloponnesian War 3.87",Perseus Digital Library,2013-10-16,Athens,37.97158606761233,23.72382469700237,rough,A major Greek city-state and the principal city of Attika. Modern Athens in Greece.
1403,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#1403,579885,http://pleiades.stoa.org/places/579885#this,greekLit:tlg0003.tlg001.perseus-eng3:3.91,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.91,"Thucydides, The Peloponnesian War 3.91",Perseus Digital Library,2013-10-16,Athens,37.97158606761233,23.72382469700237,rough,A major Greek city-state and the principal city of Attika. Modern Athens in Greece.
1405,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#1405,579885,http://pleiades.stoa.org/places/579885#this,greekLit:tlg0003.tlg001.perseus-eng3:3.92,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.92,"Thucydides, The Peloponnesian War 3.92",Perseus Digital Library,2013-10-16,Athens,37.97158606761233,23.72382469700237,rough,A major Greek city-state and the principal city of Attika. Modern Athens in Greece.
1406,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#1406,579885,http://pleiades.stoa.org/places/579885#this,greekLit:tlg0003.tlg001.perseus-eng3:3.93,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.93,"Thucydides, The Peloponnesian War 3.93",Perseus Digital Library,2013-10-16,Athens,37.97158606761233,23.72382469700237,rough,A major Greek city-state and the principal city of Attika. Modern Athens in Greece.
1407,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#1407,579885,http://pleiades.stoa.org/places/579885#this,greekLit:tlg0003.tlg001.perseus-eng3:3.95,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.95,"Thucydides, The Peloponnesian War 3.95",Perseus Digital Library,2013-10-16,Athens,37.97158606761233,23.72382469700237,rough,A major Greek city-state and the principal city of Attika. Modern Athens in Greece.
1409,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#1409,579885,http://pleiades.stoa.org/places/579885#this,greekLit:tlg0003.tlg001.perseus-eng3:3.98,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.98,"Thucydides, The Peloponnesian War 3.98",Perseus Digital Library,2013-10-16,Athens,37.97158606761233,23.72382469700237,rough,A major Greek city-state and the principal city of Attika. Modern Athens in Greece.
1411,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#1411,579885,http://pleiades.stoa.org/places/579885#this,greekLit:tlg0003.tlg001.perseus-eng3:3.101,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.101,"Thucydides, The Peloponnesian War 3.101",Perseus Digital Library,2013-10-16,Athens,37.97158606761233,23.72382469700237,rough,A major Greek city-state and the principal city of Attika. Modern Athens in Greece.
1412,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#1412,579885,http://pleiades.stoa.org/places/579885#this,greekLit:tlg0003.tlg001.perseus-eng3:3.102,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.102,"Thucydides, The Peloponnesian War 3.102",Perseus Digital Library,2013-10-16,Athens,37.97158606761233,23.72382469700237,rough,A major Greek city-state and the principal city of Attika. Modern Athens in Greece.
1413,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#1413,579885,http://pleiades.stoa.org/places/579885#this,greekLit:tlg0003.tlg001.perseus-eng3:3.114,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.114,"Thucydides, The Peloponnesian War 3.114",Perseus Digital Library,2013-10-16,Athens,37.97158606761233,23.72382469700237,rough,A major Greek city-state and the principal city of Attika. Modern Athens in Greece.
1414,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#1414,579885,http://pleiades.stoa.org/places/579885#this,greekLit:tlg0003.tlg001.perseus-eng3:3.115,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.115,"Thucydides, The Peloponnesian War 3.115",Perseus Digital Library,2013-10-16,Athens,37.97158606761233,23.72382469700237,rough,A major Greek city-state and the principal city of Attika. Modern Athens in Greece.
1700,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#1700,462503,http://pleiades.stoa.org/places/462503#this,greekLit:tlg0003.tlg001.perseus-eng3:3.103,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.103,"Thucydides, The Peloponnesian War 3.103",Perseus Digital Library,2013-10-16,Syracuse,37.07007897101367,15.283335658142615,rough,An important ancient city on the island of Sicily.
1864,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#1864,619235,http://pleiades.stoa.org/places/619235#this,greekLit:tlg0003.tlg001.perseus-eng3:3.95,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.95,"Thucydides, The Peloponnesian War 3.95",Perseus Digital Library,2013-10-16,Parnassos,38.9918185,33.570111,precise,"An ancient place, cited: BAtlas 63 D2 Parnassos"
1920,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#1920,570182,http://pleiades.stoa.org/places/570182#this,greekLit:tlg0003.tlg001.perseus-eng3:3.15,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.15,"Thucydides, The Peloponnesian War 3.15",Perseus Digital Library,2013-10-16,Corinthus,37.90564164345828,22.878614390874485,precise,"The ancient Greek and Roman city of Corinth, located in the Peloponnese, Greece. Also known today as Archaia Korinthos and not to be confused with the nearby modern town."
1921,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#1921,570182,http://pleiades.stoa.org/places/570182#this,greekLit:tlg0003.tlg001.perseus-eng3:3.70,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.70,"Thucydides, The Peloponnesian War 3.70",Perseus Digital Library,2013-10-16,Corinthus,37.90564164345828,22.878614390874485,precise,"The ancient Greek and Roman city of Corinth, located in the Peloponnese, Greece. Also known today as Archaia Korinthos and not to be confused with the nearby modern town."
1922,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#1922,570182,http://pleiades.stoa.org/places/570182#this,greekLit:tlg0003.tlg001.perseus-eng3:3.85,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.85,"Thucydides, The Peloponnesian War 3.85",Perseus Digital Library,2013-10-16,Corinthus,37.90564164345828,22.878614390874485,precise,"The ancient Greek and Roman city of Corinth, located in the Peloponnese, Greece. Also known today as Archaia Korinthos and not to be confused with the nearby modern town."
1923,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#1923,570182,http://pleiades.stoa.org/places/570182#this,greekLit:tlg0003.tlg001.perseus-eng3:3.100,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.100,"Thucydides, The Peloponnesian War 3.100",Perseus Digital Library,2013-10-16,Corinthus,37.90564164345828,22.878614390874485,precise,"The ancient Greek and Roman city of Corinth, located in the Peloponnese, Greece. Also known today as Archaia Korinthos and not to be confused with the nearby modern town."
1958,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#1958,452416,http://pleiades.stoa.org/places/452416#this,greekLit:tlg0003.tlg001.perseus-eng3:3.86,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.86,"Thucydides, The Peloponnesian War 3.86",Perseus Digital Library,2013-10-16,Rhegion,38.109279,15.64393,precise,"A site with settlement origins in the Bronze and Iron Ages, Rhegion was eventually colonized by Chalcis in either 743 or 730 BCE."
1959,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#1959,452416,http://pleiades.stoa.org/places/452416#this,greekLit:tlg0003.tlg001.perseus-eng3:3.88,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.88,"Thucydides, The Peloponnesian War 3.88",Perseus Digital Library,2013-10-16,Rhegion,38.109279,15.64393,precise,"A site with settlement origins in the Bronze and Iron Ages, Rhegion was eventually colonized by Chalcis in either 743 or 730 BCE."
1960,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#1960,452416,http://pleiades.stoa.org/places/452416#this,greekLit:tlg0003.tlg001.perseus-eng3:3.115,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.115,"Thucydides, The Peloponnesian War 3.115",Perseus Digital Library,2013-10-16,Rhegion,38.109279,15.64393,precise,"A site with settlement origins in the Bronze and Iron Ages, Rhegion was eventually colonized by Chalcis in either 743 or 730 BCE."
2021,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2021,540726,http://pleiades.stoa.org/places/540726#this,greekLit:tlg0003.tlg001.perseus-eng3:3.57,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.57,"Thucydides, The Peloponnesian War 3.57",Perseus Digital Library,2013-10-16,Delphi,38.482289,22.501169,precise,"The ancient panhellenic sanctuary of Delphi in Greece, seat of the oracle of Apollo."
2022,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2022,540736,http://pleiades.stoa.org/places/540736#this,greekLit:tlg0003.tlg001.perseus-eng3:3.57,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.57,"Thucydides, The Peloponnesian War 3.57",Perseus Digital Library,2013-10-16,Dirphys,38.6275,23.8427778,precise,Highest point (1745 meters) on the island of Euboea
2023,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2023,540726,http://pleiades.stoa.org/places/540726#this,greekLit:tlg0003.tlg001.perseus-eng3:3.92,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.92,"Thucydides, The Peloponnesian War 3.92",Perseus Digital Library,2013-10-16,Delphi,38.482289,22.501169,precise,"The ancient panhellenic sanctuary of Delphi in Greece, seat of the oracle of Apollo."
2024,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2024,540736,http://pleiades.stoa.org/places/540736#this,greekLit:tlg0003.tlg001.perseus-eng3:3.92,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.92,"Thucydides, The Peloponnesian War 3.92",Perseus Digital Library,2013-10-16,Dirphys,38.6275,23.8427778,precise,Highest point (1745 meters) on the island of Euboea
2025,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2025,540726,http://pleiades.stoa.org/places/540726#this,greekLit:tlg0003.tlg001.perseus-eng3:3.101,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.101,"Thucydides, The Peloponnesian War 3.101",Perseus Digital Library,2013-10-16,Delphi,38.482289,22.501169,precise,"The ancient panhellenic sanctuary of Delphi in Greece, seat of the oracle of Apollo."
2026,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2026,540736,http://pleiades.stoa.org/places/540736#this,greekLit:tlg0003.tlg001.perseus-eng3:3.101,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.101,"Thucydides, The Peloponnesian War 3.101",Perseus Digital Library,2013-10-16,Dirphys,38.6275,23.8427778,precise,Highest point (1745 meters) on the island of Euboea
2044,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2044,550696,http://pleiades.stoa.org/places/550696#this,greekLit:tlg0003.tlg001.perseus-eng3:3.2,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.2,"Thucydides, The Peloponnesian War 3.2",Perseus Digital Library,2013-10-16,Lesbos,39.17745702212158,26.23747554008452,rough,"Lesbos is an island of the northeastern Aegean Sea and was named for the son of Lapithos, the descendant of Deucalion and Helen."
2046,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2046,550696,http://pleiades.stoa.org/places/550696#this,greekLit:tlg0003.tlg001.perseus-eng3:3.3,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.3,"Thucydides, The Peloponnesian War 3.3",Perseus Digital Library,2013-10-16,Lesbos,39.17745702212158,26.23747554008452,rough,"Lesbos is an island of the northeastern Aegean Sea and was named for the son of Lapithos, the descendant of Deucalion and Helen."
2047,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2047,550696,http://pleiades.stoa.org/places/550696#this,greekLit:tlg0003.tlg001.perseus-eng3:3.4,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.4,"Thucydides, The Peloponnesian War 3.4",Perseus Digital Library,2013-10-16,Lesbos,39.17745702212158,26.23747554008452,rough,"Lesbos is an island of the northeastern Aegean Sea and was named for the son of Lapithos, the descendant of Deucalion and Helen."
2048,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2048,550696,http://pleiades.stoa.org/places/550696#this,greekLit:tlg0003.tlg001.perseus-eng3:3.5,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.5,"Thucydides, The Peloponnesian War 3.5",Perseus Digital Library,2013-10-16,Lesbos,39.17745702212158,26.23747554008452,rough,"Lesbos is an island of the northeastern Aegean Sea and was named for the son of Lapithos, the descendant of Deucalion and Helen."
2050,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2050,550696,http://pleiades.stoa.org/places/550696#this,greekLit:tlg0003.tlg001.perseus-eng3:3.13,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.13,"Thucydides, The Peloponnesian War 3.13",Perseus Digital Library,2013-10-16,Lesbos,39.17745702212158,26.23747554008452,rough,"Lesbos is an island of the northeastern Aegean Sea and was named for the son of Lapithos, the descendant of Deucalion and Helen."
2051,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2051,550696,http://pleiades.stoa.org/places/550696#this,greekLit:tlg0003.tlg001.perseus-eng3:3.16,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.16,"Thucydides, The Peloponnesian War 3.16",Perseus Digital Library,2013-10-16,Lesbos,39.17745702212158,26.23747554008452,rough,"Lesbos is an island of the northeastern Aegean Sea and was named for the son of Lapithos, the descendant of Deucalion and Helen."
2052,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2052,550696,http://pleiades.stoa.org/places/550696#this,greekLit:tlg0003.tlg001.perseus-eng3:3.26,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.26,"Thucydides, The Peloponnesian War 3.26",Perseus Digital Library,2013-10-16,Lesbos,39.17745702212158,26.23747554008452,rough,"Lesbos is an island of the northeastern Aegean Sea and was named for the son of Lapithos, the descendant of Deucalion and Helen."
2053,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2053,550696,http://pleiades.stoa.org/places/550696#this,greekLit:tlg0003.tlg001.perseus-eng3:3.35,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.35,"Thucydides, The Peloponnesian War 3.35",Perseus Digital Library,2013-10-16,Lesbos,39.17745702212158,26.23747554008452,rough,"Lesbos is an island of the northeastern Aegean Sea and was named for the son of Lapithos, the descendant of Deucalion and Helen."
2054,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2054,550696,http://pleiades.stoa.org/places/550696#this,greekLit:tlg0003.tlg001.perseus-eng3:3.49,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.49,"Thucydides, The Peloponnesian War 3.49",Perseus Digital Library,2013-10-16,Lesbos,39.17745702212158,26.23747554008452,rough,"Lesbos is an island of the northeastern Aegean Sea and was named for the son of Lapithos, the descendant of Deucalion and Helen."
2055,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2055,550696,http://pleiades.stoa.org/places/550696#this,greekLit:tlg0003.tlg001.perseus-eng3:3.50,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.50,"Thucydides, The Peloponnesian War 3.50",Perseus Digital Library,2013-10-16,Lesbos,39.17745702212158,26.23747554008452,rough,"Lesbos is an island of the northeastern Aegean Sea and was named for the son of Lapithos, the descendant of Deucalion and Helen."
2056,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2056,550696,http://pleiades.stoa.org/places/550696#this,greekLit:tlg0003.tlg001.perseus-eng3:3.51,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.51,"Thucydides, The Peloponnesian War 3.51",Perseus Digital Library,2013-10-16,Lesbos,39.17745702212158,26.23747554008452,rough,"Lesbos is an island of the northeastern Aegean Sea and was named for the son of Lapithos, the descendant of Deucalion and Helen."
2086,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2086,540775,http://pleiades.stoa.org/places/540775#this,greekLit:tlg0003.tlg001.perseus-eng3:3.3,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.3,"Thucydides, The Peloponnesian War 3.3",Perseus Digital Library,2013-10-16,Euboea,38.53,23.87,precise,Euboea is the second largest Greek island by area and is separated from the Greek mainland by the Euripus Strait.
2087,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2087,540775,http://pleiades.stoa.org/places/540775#this,greekLit:tlg0003.tlg001.perseus-eng3:3.17,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.17,"Thucydides, The Peloponnesian War 3.17",Perseus Digital Library,2013-10-16,Euboea,38.53,23.87,precise,Euboea is the second largest Greek island by area and is separated from the Greek mainland by the Euripus Strait.
2088,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2088,540775,http://pleiades.stoa.org/places/540775#this,greekLit:tlg0003.tlg001.perseus-eng3:3.87,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.87,"Thucydides, The Peloponnesian War 3.87",Perseus Digital Library,2013-10-16,Euboea,38.53,23.87,precise,Euboea is the second largest Greek island by area and is separated from the Greek mainland by the Euripus Strait.
2089,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2089,540775,http://pleiades.stoa.org/places/540775#this,greekLit:tlg0003.tlg001.perseus-eng3:3.89,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.89,"Thucydides, The Peloponnesian War 3.89",Perseus Digital Library,2013-10-16,Euboea,38.53,23.87,precise,Euboea is the second largest Greek island by area and is separated from the Greek mainland by the Euripus Strait.
2090,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2090,540775,http://pleiades.stoa.org/places/540775#this,greekLit:tlg0003.tlg001.perseus-eng3:3.92,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.92,"Thucydides, The Peloponnesian War 3.92",Perseus Digital Library,2013-10-16,Euboea,38.53,23.87,precise,Euboea is the second largest Greek island by area and is separated from the Greek mainland by the Euripus Strait.
2091,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2091,540775,http://pleiades.stoa.org/places/540775#this,greekLit:tlg0003.tlg001.perseus-eng3:3.93,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.93,"Thucydides, The Peloponnesian War 3.93",Perseus Digital Library,2013-10-16,Euboea,38.53,23.87,precise,Euboea is the second largest Greek island by area and is separated from the Greek mainland by the Euripus Strait.
2193,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2193,240868,http://pleiades.stoa.org/places/240868#this,greekLit:tlg0003.tlg001.perseus-eng3:3.1,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.1,"Thucydides, The Peloponnesian War 3.1",Perseus Digital Library,2013-10-16,Attica,,,rough,"An ancient place, cited: BAtlas 24 unlocated Attica/Bergida"
2194,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2194,240868,http://pleiades.stoa.org/places/240868#this,greekLit:tlg0003.tlg001.perseus-eng3:3.13,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.13,"Thucydides, The Peloponnesian War 3.13",Perseus Digital Library,2013-10-16,Attica,,,rough,"An ancient place, cited: BAtlas 24 unlocated Attica/Bergida"
2196,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2196,240868,http://pleiades.stoa.org/places/240868#this,greekLit:tlg0003.tlg001.perseus-eng3:3.15,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.15,"Thucydides, The Peloponnesian War 3.15",Perseus Digital Library,2013-10-16,Attica,,,rough,"An ancient place, cited: BAtlas 24 unlocated Attica/Bergida"
2197,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2197,240868,http://pleiades.stoa.org/places/240868#this,greekLit:tlg0003.tlg001.perseus-eng3:3.17,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.17,"Thucydides, The Peloponnesian War 3.17",Perseus Digital Library,2013-10-16,Attica,,,rough,"An ancient place, cited: BAtlas 24 unlocated Attica/Bergida"
2198,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2198,240868,http://pleiades.stoa.org/places/240868#this,greekLit:tlg0003.tlg001.perseus-eng3:3.25,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.25,"Thucydides, The Peloponnesian War 3.25",Perseus Digital Library,2013-10-16,Attica,,,rough,"An ancient place, cited: BAtlas 24 unlocated Attica/Bergida"
2199,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2199,240868,http://pleiades.stoa.org/places/240868#this,greekLit:tlg0003.tlg001.perseus-eng3:3.26,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.26,"Thucydides, The Peloponnesian War 3.26",Perseus Digital Library,2013-10-16,Attica,,,rough,"An ancient place, cited: BAtlas 24 unlocated Attica/Bergida"
2200,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2200,240868,http://pleiades.stoa.org/places/240868#this,greekLit:tlg0003.tlg001.perseus-eng3:3.34,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.34,"Thucydides, The Peloponnesian War 3.34",Perseus Digital Library,2013-10-16,Attica,,,rough,"An ancient place, cited: BAtlas 24 unlocated Attica/Bergida"
2201,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2201,240868,http://pleiades.stoa.org/places/240868#this,greekLit:tlg0003.tlg001.perseus-eng3:3.89,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.89,"Thucydides, The Peloponnesian War 3.89",Perseus Digital Library,2013-10-16,Attica,,,rough,"An ancient place, cited: BAtlas 24 unlocated Attica/Bergida"
2231,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2231,589748,http://pleiades.stoa.org/places/589748#this,greekLit:tlg0003.tlg001.perseus-eng3:3.69,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.69,"Thucydides, The Peloponnesian War 3.69",Perseus Digital Library,2013-10-16,Creta (island),35.2148470630119,25.074079692118698,rough,The island of Crete is the largest of the Greek islands and the fifth-largest island in the Mediterranean Sea.
2235,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2235,541140,http://pleiades.stoa.org/places/541140#this,greekLit:tlg0003.tlg001.perseus-eng3:3.92,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.92,"Thucydides, The Peloponnesian War 3.92",Perseus Digital Library,2013-10-16,Thermopylae,38.79600000000001,22.543644,precise,Thermopylae is the name of a narrow pass leading from Thessaly into Locris. It was the site of a pivotal battle during the Graeco-Persian wars in 480 BC.
2258,http://data.perseus.org/annotations/occur/places:pleiades/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3#2258,530975,http://pleiades.stoa.org/places/530975#this,greekLit:tlg0003.tlg001.perseus-eng3:3.7,http://data.perseus.org/citations/urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:3.7,"Thucydides, The Peloponnesian War 3.7",Perseus Digital Library,2013-10-16,Leucas,38.698754550170605,20.65365223867039,precise,The ancient Ionian island of Leucas is known today as Lefkada.
