UUID;FILE;QUOTE_TRANSCRIPTION;ANCHOR;TYPE;TAGS;origin;pleiades_id;side;anonymous;offset;place_name;latitude;longitude;location_precision
2712866d-3ae0-4878-b3a4-def80ce6bc1c;book3_thucydides_utf8.txt;Paches;char-offset:30534;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;30534.0;Athenae;37.97158606761233;23.723824697002375;rough
bb6c7790-a485-4582-ae27-5a1632864db7;book3_thucydides_utf8.txt;Paches;char-offset:30895;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;30895.0;Athenae;37.97158606761233;23.723824697002375;rough
71bd5a10-90b7-4bc9-b28e-cc86a17b1b05;book3_thucydides_utf8.txt;Athenians;char-offset:31020;PERSON;group|origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;TRUE;31020.0;Athenae;37.97158606761233;23.723824697002375;rough
8dc923ba-bf4d-4590-8b0a-1e34659484b7;book3_thucydides_utf8.txt;Paches;char-offset:31052;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;31052.0;Athenae;37.97158606761233;23.723824697002375;rough
2373125e-f2d5-4c53-82df-2f202fc26ed5;book3_thucydides_utf8.txt;Athenians;char-offset:31420;PERSON;group|origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;TRUE;31420.0;Athenae;37.97158606761233;23.723824697002375;rough
de34dd08-1f94-4c69-8c65-5a22178d3b9d;book3_thucydides_utf8.txt;Athenians;char-offset:31969;PERSON;group|origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;TRUE;31969.0;Athenae;37.97158606761233;23.723824697002375;rough
e1415fc1-61ef-4a48-8d98-91564cf79d62;book3_thucydides_utf8.txt;Samians;char-offset:33841;PERSON;group|origin:Samia|pleiades:570653|side:Athenian;Samia;570653;Athenian;TRUE;33841.0;Samikon/Samia;37.525886;21.596223;precise
4047ab1c-9bcd-4f66-a8d7-f2f44e4ea689;book3_thucydides_utf8.txt;Chians;char-offset:34203;PERSON;group|origin:Chios|pleiades:550496|side:Athenian;Chios;550496;Athenian;TRUE;34203.0;Chios (settlement);38.3722387;26.132979;precise
a5543b2f-68b1-4422-b7af-bb2189f63c70;book3_thucydides_utf8.txt;Athenians;char-offset:34432;PERSON;group|origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;TRUE;34432.0;Athenae;37.97158606761233;23.723824697002375;rough
f36bb270-88e7-4e02-9b27-5a2906e92e56;book3_thucydides_utf8.txt;Salaminian;char-offset:34586;PERSON;group|origin:Salaminiae|pleiades:711267|side:Athenian;Salaminiae;711267;Athenian;TRUE;34586.0;Salaminiae;;;rough
