UUID;FILE;QUOTE_TRANSCRIPTION;ANCHOR;TYPE;TAGS;origin;pleiades_id;side;anonymous;offset;place_name;latitude;longitude;location_precision;mention_count
523535de-e769-4525-9b4e-1ac651434211;book3_thucydides_utf8.txt;Salaethus;char-offset:27611;PERSON;origin:Sparta|pleiades:570685|side:Sparthan;Sparta;570685;Sparthan;FALSE;27611.0;Sparta;37.08184552460426;22.424682546177092;precise;4
1bba766c-0f39-4de9-b66b-17d0e01454c1;book3_thucydides_utf8.txt;Brasidas;char-offset:87150;PERSON;origin:Sparta|pleiades:570685|side:Sparthan;Sparta;570685;Sparthan;FALSE;87150.0;Sparta;37.08184552460426;22.424682546177092;precise;4
ef0c4ea9-dc23-4609-817d-ef2b4d9b5d4b;book3_thucydides_utf8.txt;Pausanias;char-offset:28672;PERSON;origin:Sparta|pleiades:570685|side:Sparthan;Sparta;570685;Sparthan;FALSE;28672.0;Sparta;37.08184552460426;22.424682546177092;precise;4
93615e2a-becc-410b-9642-3412586ab544;book3_thucydides_utf8.txt;Salaethus;char-offset:29633;PERSON;origin:Sparta|pleiades:570685|side:Sparthan;Sparta;570685;Sparthan;FALSE;29633.0;Sparta;37.08184552460426;22.424682546177092;precise;4
e2118f90-fabb-4b58-a729-c120dbf94b1c;book3_thucydides_utf8.txt;Nicias;char-offset:61064;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;61064.0;Athenae;37.97158606761233;23.723824697002375;rough;4
4f1b2487-9bc7-4c48-bd10-679f6ac9836e;book3_thucydides_utf8.txt;Salaethus;char-offset:37211;PERSON;origin:Sparta|pleiades:570685|side:Sparthan;Sparta;570685;Sparthan;FALSE;37211.0;Sparta;37.08184552460426;22.424682546177092;precise;4
73842cbe-1ad3-4bdd-ab07-e61df3fa2635;book3_thucydides_utf8.txt;Brasidas;char-offset:93291;PERSON;origin:Sparta|pleiades:570685|side:Sparthan;Sparta;570685;Sparthan;FALSE;93291.0;Sparta;37.08184552460426;22.424682546177092;precise;4
8e793204-5f27-46ff-8dfa-89b9120fc10d;book3_thucydides_utf8.txt;Pausanias;char-offset:84802;PERSON;origin:Sparta|pleiades:570685|side:Sparthan;Sparta;570685;Sparthan;FALSE;84802.0;Sparta;37.08184552460426;22.424682546177092;precise;4
2de49bcf-6d47-46d5-aeda-820607fb958e;book3_thucydides_utf8.txt;Nicias;char-offset:111273;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;111273.0;Athenae;37.97158606761233;23.723824697002375;rough;4
01df60f1-7ea9-4db1-8ae6-8d61b1ce0e67;book3_thucydides_utf8.txt;Nicias;char-offset:60882;PERSON;origin:Athens|pleiades:579885|side:Athenian;Athens;579885;Athenian;FALSE;60882.0;Athenae;37.97158606761233;23.723824697002375;rough;4
