UUID;FILE;QUOTE_TRANSCRIPTION;ANCHOR;TYPE;TAGS
fddd7753-0b19-42a7-ba1d-5c55e6adf407;book3_thucydides_utf8.txt;Mitylenians;char-offset:47282;PERSON;group|pleiades:550763|side:Sparthan|origin:Mytilene
2ecf140d-4ca0-41d6-b9d3-ceee2ab379f5;book3_thucydides_utf8.txt;Cleon;char-offset:48537;PERSON;origin:Athens|pleiades:579885|side:Athenian
26b5b581-dc01-4a30-84c2-96cb53af2640;book3_thucydides_utf8.txt;Diodotus;char-offset:48554;PERSON;origin:Athens|pleiades:579885|side:Athenian
7ba9a0df-3428-4bb2-9e52-86421d4a9408;book3_thucydides_utf8.txt;Eucrates;char-offset:48571;PERSON;origin:Athens|pleiades:579885|side:Athenian
283e4fe7-f7e7-45c1-af2c-4173d09c1eda;book3_thucydides_utf8.txt;Mitylenians;char-offset:48660;PERSON;group|pleiades:550763|side:Sparthan|origin:Mytilene
0b6fc665-788f-4529-baf2-8e05049baf5d;book3_thucydides_utf8.txt;Mitylenians;char-offset:48784;PERSON;group|pleiades:550763|side:Sparthan|origin:Mytilene
91367bb3-f339-402e-9f3d-befaa79fd22d;book3_thucydides_utf8.txt;Cleon;char-offset:52399;PERSON;origin:Athens|pleiades:579885|side:Athenian
40cb8e1f-7125-4eb3-84b2-69b18b7fafa3;book3_thucydides_utf8.txt;Mitylenians;char-offset:52909;PERSON;group|pleiades:550763|side:Sparthan|origin:Mytilene
cdc24a82-b975-4812-a523-7ea6156f2de0;book3_thucydides_utf8.txt;Cleon;char-offset:56802;PERSON;origin:Athens|pleiades:579885|side:Athenian
aa027492-8464-45db-be53-de2390e87577;book3_thucydides_utf8.txt;Cleon;char-offset:57940;PERSON;origin:Athens|pleiades:579885|side:Athenian
b50aa0d7-831d-4f1b-b9b2-e67dba8558cd;book3_thucydides_utf8.txt;Cleon;char-offset:58259;PERSON;origin:Athens|pleiades:579885|side:Athenian
2e465ad7-3356-47a4-b526-88cbe9450379;book3_thucydides_utf8.txt;Mitylenians;char-offset:58384;PERSON;group|pleiades:550763|side:Sparthan|origin:Mytilene
efebe8a4-ff2d-4078-bce4-a00557556ba6;book3_thucydides_utf8.txt;Paches;char-offset:58401;PERSON;origin:Athens|pleiades:579885|side:Athenian
02145105-7715-4858-8415-a1781949e463;book3_thucydides_utf8.txt;Diodotus;char-offset:58683;PERSON;origin:Athens|pleiades:579885|side:Athenian
3b846a54-554e-4956-8653-2ba19a88007a;book3_thucydides_utf8.txt;Athenians;char-offset:58791;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
8152eea0-29ee-4e8c-8e50-d75cf6b6e3fd;book3_thucydides_utf8.txt;Diodotus;char-offset:58940;PERSON;origin:Athens|pleiades:579885|side:Athenian
d8b55210-b7cb-42f5-9b3f-bba3240b4eaf;book3_thucydides_utf8.txt;Paches;char-offset:59705;PERSON;origin:Athens|pleiades:579885|side:Athenian
77626a29-0901-4d70-b0ff-152571e43d19;book3_thucydides_utf8.txt;Paches;char-offset:59924;PERSON;origin:Athens|pleiades:579885|side:Athenian
62899bf9-3c1a-4e18-a632-ae5af7dccdce;book3_thucydides_utf8.txt;Cleon;char-offset:59992;PERSON;origin:Athens|pleiades:579885|side:Athenian
d25625b1-896a-42d3-88e6-c35905e97fb1;book3_thucydides_utf8.txt;Athenians;char-offset:60027;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
57a0b952-05b6-4e66-a6e8-ac857dac6721;book3_thucydides_utf8.txt;Athenians;char-offset:60088;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
a21537a9-6127-476d-9d5a-d3870d38bca1;book3_thucydides_utf8.txt;Mitylenians;char-offset:60131;PERSON;group|pleiades:550763|side:Sparthan|origin:Mytilene
d59f03dd-8e22-4380-aaa8-3db6bc40795a;book3_thucydides_utf8.txt;Lesbians;char-offset:60228;PERSON;group|origin:Lesbos|pleiades:550696|side:Sparthan
046c0753-2f03-404c-9ad5-c2335494b5e3;book3_thucydides_utf8.txt;Lesbians;char-offset:60498;PERSON;group|origin:Lesbos|pleiades:550696|side:Sparthan
fa8165b8-0415-4f1f-856e-d5269d555ee0;book3_thucydides_utf8.txt;Athenians;char-offset:60612;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
7e8b9308-d61d-4526-9296-b8cc36f2b141;book3_thucydides_utf8.txt;Mitylenians;char-offset:60690;PERSON;origin:Mytilene|group|pleiades:550763|side:Sparthan
6ccd2ec7-6ac5-437e-ac52-1f699c3d6648;book3_thucydides_utf8.txt;Athenians;char-offset:60866;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
01df60f1-7ea9-4db1-8ae6-8d61b1ce0e67;book3_thucydides_utf8.txt;Nicias;char-offset:60882;PERSON;origin:Athens|pleiades:579885|side:Athenian
eda5b335-70b1-4b10-b4e0-0a835d985297;book3_thucydides_utf8.txt;Niceratus;char-offset:60897;PERSON;origin:Athens|pleiades:579885|side:Athenian
1769c7c8-586a-46cb-9a03-e68340dbb5a9;book3_thucydides_utf8.txt;Megarians;char-offset:61018;PERSON;group|origin:Megara|pleiades:570468|side:Sparthan
e2118f90-fabb-4b58-a729-c120dbf94b1c;book3_thucydides_utf8.txt;Nicias;char-offset:61064;PERSON;origin:Athens|pleiades:579885|side:Athenian
296cd208-a835-4e48-a1ee-1074f0f423f6;book3_thucydides_utf8.txt;Athenians;char-offset:61092;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
33b369aa-3ffb-4810-9e3c-f8f58304a041;book3_thucydides_utf8.txt;Peloponnesian triremes and privateers;char-offset:61203;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
4285346c-39d2-4236-9a22-84cce0ff0e41;book3_thucydides_utf8.txt;Plataean;char-offset:61972;PERSON;group|origin:Platea|pleiades:541063|side:Athenian
478c2acc-1e13-4370-8c69-06a9b803ac0d;book3_thucydides_utf8.txt;Peloponnesians;char-offset:62063;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
f6f7582d-0899-4c55-ac70-b41607a5e5c3;book3_thucydides_utf8.txt;Plataeans;char-offset:62157;PERSON;group|origin:Platea|pleiades:541063|side:Athenian
f608917c-e3c5-4c37-930a-0b3dc4cfcf2a;book3_thucydides_utf8.txt;Lacedaemonians,;char-offset:62690;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
8443f561-150b-4f2d-84f0-d2cdf9f4bebc;book3_thucydides_utf8.txt;Plataeans;char-offset:62838;PERSON;group|origin:Platea|pleiades:541063|side:Athenian
9e0b273d-f90b-4dc8-8354-38b3bcc44eef;book3_thucydides_utf8.txt;Peloponnesians;char-offset:62975;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
f4721392-6f69-409d-b984-6d23147e9376;book3_thucydides_utf8.txt;Plataeans;char-offset:63155;PERSON;group|origin:Platea|pleiades:541063|side:Athenian
d7e61d8a-a48e-4c6b-9f94-12fa9f727b8a;book3_thucydides_utf8.txt;Lacedaemonians;char-offset:63207;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
316a27b2-d336-4094-9faa-a5338db41921;book3_thucydides_utf8.txt;Plataeans;char-offset:63277;PERSON;group|origin:Platea|pleiades:541063|side:Athenian
a80d3299-5f8e-46c0-aa20-4dfe67be6d69;book3_thucydides_utf8.txt;Astymachus;char-offset:63379;PERSON;origin:Platea|pleiades:541063|side:Athenian
1fc2de0f-7ed7-4da3-a196-4fcf8dbfe973;book3_thucydides_utf8.txt;Asopolaus;char-offset:63398;PERSON;pleiades:541063|origin:Platea|side:Athenian
171a13bc-9871-4317-9848-4cded88137f6;book3_thucydides_utf8.txt;Lacon;char-offset:63413;PERSON;origin:Platea|pleiades:541063|side:Athenian
38efe8cf-2ebb-4249-885f-46540c5ff8d1;book3_thucydides_utf8.txt;Aeimnestus;char-offset:63427;PERSON;origin:Platea|pleiades:541063|side:Athenian
09bac1b1-9ce5-43a9-a71c-99833a6240c7;book3_thucydides_utf8.txt;Proxenus;char-offset:63439;PERSON;origin:Locri|pleiades:452369|side:Sparthan
949d1fe0-1d76-4f62-9948-936ea712aec0;book3_thucydides_utf8.txt;Lacedaemonians,;char-offset:63455;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
806c1e27-bd8e-4dd4-9507-3ef041db9b1d;book3_thucydides_utf8.txt;Lacedaemonians;char-offset:63516;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
f3de6fe0-b2ed-42ec-949b-d2aeeab0f631;book3_thucydides_utf8.txt;Thebans;char-offset:65210;PERSON;group|origin:Thebe|pleiades:541138|side:Sparthan
46b31d2f-3faa-4daa-83fd-5738bbee66ab;book3_thucydides_utf8.txt;Lacedaemonians;char-offset:65424;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
96559fe7-b83b-4bf6-b368-2b9ff6587dd3;book3_thucydides_utf8.txt;Boeotians;char-offset:65772;PERSON;group|origin:Boetia|pleiades:540689|side:Sparthan
9d2e3fad-6254-4dc9-a501-49d65278db00;book3_thucydides_utf8.txt;Pausanias;char-offset:66014;PERSON;origin:Sparta|pleiades:570685|side:Sparthan
43ee420a-5de9-4751-baa8-c6e6af62684b;book3_thucydides_utf8.txt;Lacedaemonians,;char-offset:66153;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
67644d37-c68e-444a-99d6-fe64c172b3dc;book3_thucydides_utf8.txt;Theban oppressors;char-offset:66554;PERSON;group|origin:Thebe|pleiades:541138|side:Sparthan
84fbb558-8933-4af2-b72b-8e82efdaf1f2;book3_thucydides_utf8.txt;Athenians;char-offset:66625;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
5ab9d68d-7e48-404a-acd7-cb1ad31e5263;book3_thucydides_utf8.txt;Athenians;char-offset:66817;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
f39a1f31-107a-4d7b-b389-d4113911d39e;book3_thucydides_utf8.txt;Thebans;char-offset:66894;PERSON;group|origin:Thebe|pleiades:541138|side:Sparthan
d6e0c796-2ca5-4fc6-80d7-813bcd893a2f;book3_thucydides_utf8.txt;Thebans;char-offset:67355;PERSON;group|origin:Thebe|pleiades:541138|side:Sparthan
ba458266-44dd-461f-b92d-215ebe9b8c21;book3_thucydides_utf8.txt;Thebans;char-offset:68239;PERSON;group|origin:Thebe|pleiades:541138|side:Sparthan
ebbdba90-2f22-4545-88e3-78de847b17ef;book3_thucydides_utf8.txt;Lacedaemonians;char-offset:69682;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
ed6580f4-185f-4964-b0a1-97075ec74dff;book3_thucydides_utf8.txt;Thebans;char-offset:69879;PERSON;group|origin:Thebe|pleiades:541138|side:Sparthan
8832d3d3-7442-46b4-a7b0-d914308e370a;book3_thucydides_utf8.txt;Thebans;char-offset:69987;PERSON;group|origin:Thebe|pleiades:541138|side:Sparthan
8d336895-d3cf-4303-a83d-7b25fb11d686;book3_thucydides_utf8.txt;Plataeans;char-offset:70224;PERSON;group|origin:Platea|pleiades:541063|side:Athenian
b3fa941c-47fa-45d7-8aa5-f1ff1227561e;book3_thucydides_utf8.txt;Thebans;char-offset:70636;PERSON;group|origin:Thebe|pleiades:541138|side:Sparthan
eadf18f2-69a8-48cf-a72b-7627dbd1f14d;book3_thucydides_utf8.txt;Pausanias;char-offset:71739;PERSON;origin:Sparta|pleiades:570685|side:Sparthan
447b5d42-31df-43ec-8a69-65e4b21bc405;book3_thucydides_utf8.txt;Plataean;char-offset:71877;PERSON;group|origin:Platea|pleiades:541063|side:Athenian
bba0a938-2b58-4ea6-aaa3-a5fe73aa2aeb;book3_thucydides_utf8.txt;Lacedaemonians,;char-offset:72322;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
a1b19163-8592-4d16-8bb2-08efc633c270;book3_thucydides_utf8.txt;Thebans;char-offset:73210;PERSON;group|origin:Thebe|pleiades:541138|side:Sparthan
9a4ed651-872f-4bca-8f1a-af397f963199;book3_thucydides_utf8.txt;Thebans;char-offset:73699;PERSON;group|origin:Thebe|pleiades:541138|side:Sparthan
eca43447-50bd-42eb-8879-854042bdf1cf;book3_thucydides_utf8.txt;Lacedaemonians,;char-offset:74005;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
245be090-95b6-421f-a531-3838ee1fdd79;book3_thucydides_utf8.txt;Plataeans;char-offset:74050;PERSON;group|origin:Platea|pleiades:541063|side:Athenian
7dd4241b-083e-4f6b-820e-c6fe7679883c;book3_thucydides_utf8.txt;Lacedaemonians;char-offset:74305;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
aa0953c4-fba4-4fb6-a9d0-7927092cca24;book3_thucydides_utf8.txt;Plataeans;char-offset:74430;PERSON;group|origin:Platea|pleiades:541063|side:Athenian
b49f4f2e-cd71-4f00-9acd-bc4572d819fe;book3_thucydides_utf8.txt;Thebans;char-offset:74584;PERSON;group|origin:Thebe|pleiades:541138|side:Sparthan
962cf27a-7175-43cd-abaf-44cee3500cfb;book3_thucydides_utf8.txt;Plataeans;char-offset:74670;PERSON;group|origin:Platea|pleiades:541063|side:Athenian
81b2a005-5b02-4d7e-9ad9-6c188d27d293;book3_thucydides_utf8.txt;Plataeans;char-offset:75384;PERSON;group|origin:Platea|pleiades:541063|side:Athenian
af840c60-458d-45cf-8dfe-5a8697a8494b;book3_thucydides_utf8.txt;Athenians;char-offset:75617;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
bda514d8-ef60-4987-b016-1d12599ba1c9;book3_thucydides_utf8.txt;Boeotians;char-offset:75763;PERSON;group|origin:Boetia|pleiades:540689|side:Sparthan
58ebe3fe-ddda-4926-9c62-0f304a0c23fc;book3_thucydides_utf8.txt;Athenians;char-offset:75913;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
2b1053c6-fc63-4121-94b1-409ab9f117df;book3_thucydides_utf8.txt;Athenians;char-offset:75973;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
65a1cdf6-8e52-44f5-9aab-3fa28572bb47;book3_thucydides_utf8.txt;Plataeans;char-offset:76015;PERSON;group|origin:Platea|pleiades:541063|side:Athenian
ff56a4a1-567b-41e8-a52b-d2239a63a74b;book3_thucydides_utf8.txt;Boeotians;char-offset:76046;PERSON;group|origin:Boetia|pleiades:540689|side:Sparthan
f775632c-72de-4562-9c41-ae7d31228110;book3_thucydides_utf8.txt;Athenians;char-offset:76803;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
c1f1921d-f254-4c77-8345-8a2aed1e6baf;book3_thucydides_utf8.txt;Athenians;char-offset:77489;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
03b90446-9a7f-46ba-8133-aeff205b14bb;book3_thucydides_utf8.txt;Athenians;char-offset:78172;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
89e409f4-fadc-4913-a5fa-947811187ded;book3_thucydides_utf8.txt;Athenians;char-offset:78699;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
524c67bc-0e29-4cca-baf4-711c2ee73def;book3_thucydides_utf8.txt;Athenians;char-offset:78906;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
5ab016c0-e372-47f8-99dd-20ac3d289374;book3_thucydides_utf8.txt;Aeginetans;char-offset:79146;PERSON;group|origin:Aegina|pleiades:579844|side:Sparthan
8dcef4bb-cda1-44de-8ca8-a21eea839a26;book3_thucydides_utf8.txt;Athenians;char-offset:79753;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
8a7da7b3-9035-47bd-b50d-15bb7266345c;book3_thucydides_utf8.txt;Lacedaemonians,;char-offset:82359;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
f3046803-3988-4ea0-ad00-ac63cd568391;book3_thucydides_utf8.txt;Lacedaemonians,;char-offset:83905;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
85543df0-b91f-4bc0-847f-c149dc48150c;book3_thucydides_utf8.txt;Thebans;char-offset:84555;PERSON;group|origin:Thebe|pleiades:541138|side:Sparthan
4f33290c-6f3f-43dc-bd45-aeb14fc2865f;book3_thucydides_utf8.txt;Plataeans;char-offset:84663;PERSON;pleiades:|group|origin:Platea|pleiades:541063|side:Athenian
8e793204-5f27-46ff-8dfa-89b9120fc10d;book3_thucydides_utf8.txt;Pausanias;char-offset:84802;PERSON;origin:Sparta|pleiades:570685|side:Sparthan
f1c678ea-d5a6-442e-9879-ec55ace45c34;book3_thucydides_utf8.txt;Plataeans;char-offset:85114;PERSON;group|origin:Platea|pleiades:541063|side:Athenian
88e79614-004d-4d81-889e-2418b00304a9;book3_thucydides_utf8.txt;Lacedaemonians;char-offset:85247;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
8237f437-446d-4133-9997-c1bff348c6af;book3_thucydides_utf8.txt;Plataeans;char-offset:85407;PERSON;pleiades:|group|origin:Platea|pleiades:541063|side:Athenian
ce42698e-405f-4516-8856-07a734c441de;book3_thucydides_utf8.txt;Athenians;char-offset:85480;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
48dfc4d2-3508-41c9-87c3-b86a1c92fced;book3_thucydides_utf8.txt;Thebans;char-offset:85568;PERSON;group|origin:Thebe|pleiades:541138|side:Sparthan
000cd366-707c-43fd-91ee-32b1484e5961;book3_thucydides_utf8.txt;Plataeans;char-offset:85660;PERSON;group|origin:Platea|pleiades:541063|side:Athenian
76d98096-8367-406b-8def-360cada6d520;book3_thucydides_utf8.txt;Plataeans;char-offset:85931;PERSON;group|origin:Platea|pleiades:541063|side:Athenian
3bcf8a0d-fc88-441f-9684-8d285bdf2e1e;book3_thucydides_utf8.txt;Lacedaemonians;char-offset:86235;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
21bbd7b7-6fde-4ca7-bfe6-efa244468ff3;book3_thucydides_utf8.txt;Plataean;char-offset:86263;PERSON;group|origin:Platea|pleiades:541063|side:Athenian
144d9fec-1f94-4e7a-b451-9eb4b3ca2f8b;book3_thucydides_utf8.txt;Thebans;char-offset:86312;PERSON;group|origin:Thebe|pleiades:541138|side:Sparthan
a7abdf7e-de4c-4b79-9a9d-770b453ad7bc;book3_thucydides_utf8.txt;Peloponnesians;char-offset:86517;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
ca0e7fbf-46e9-40da-a683-66b5fbc0c8d8;book3_thucydides_utf8.txt;Lesbians;char-offset:86567;PERSON;group|origin:Lesbos|pleiades:550696|side:Sparthan
a0cf80d4-4452-490c-9358-f5dc751f5dd1;book3_thucydides_utf8.txt;Athenians;char-offset:86638;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
0d7ca9cf-06cb-482a-97fa-fbe1b01094ee;book3_thucydides_utf8.txt;Leucadian;char-offset:86778;PERSON;group|origin:Leucas|pleiades:530975|side:Sparthan
8801bc13-598c-4155-b8a4-af6bed73189e;book3_thucydides_utf8.txt;Ambraciot triremes;char-offset:86792;PERSON;group|origin:Ambracia|pleiades:530794|side:Sparthan
4f3df61c-5102-44a1-803b-1034868c2c63;book3_thucydides_utf8.txt;Brasidas;char-offset:86817;PERSON;origin:Sparta|pleiades:570685|side:Sparthan
5c584a31-a932-4233-b2dd-f2b36b5092af;book3_thucydides_utf8.txt;Tellis;char-offset:86834;PERSON;origin:Sparta|pleiades:570685|side:Sparthan
5fa081bd-6cdf-4a14-bb68-c3e0e89d5fdb;book3_thucydides_utf8.txt;Alcidas;char-offset:86874;PERSON;side:Sparthan|origin:Sparta|pleiades:570685
2df7c659-f19a-4655-a895-8c02121cf5dc;book3_thucydides_utf8.txt;Lacedaemonians,;char-offset:86891;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
1bba766c-0f39-4de9-b66b-17d0e01454c1;book3_thucydides_utf8.txt;Brasidas;char-offset:87150;PERSON;origin:Sparta|pleiades:570685|side:Sparthan
28e8f94c-5115-4c6a-8d17-37555ada11e5;book3_thucydides_utf8.txt;Alcidas;char-offset:87163;PERSON;side:Sparthan|origin:Sparta|pleiades:570685
0638a0e4-4931-4e57-9585-5f34f72fd168;book3_thucydides_utf8.txt;Corinthians;char-offset:87319;PERSON;group|origin:Corinthus|pleiades:570182|side:Sparthan
49ef5c3b-ae63-46ed-8459-bb7144d9c5a6;book3_thucydides_utf8.txt;Corcyraeans;char-offset:87728;PERSON;origin:Corcyra|pleiades:530834|side:Athenian|group
b070e0d7-6e45-4761-8e8a-f5e6e9981b8c;book3_thucydides_utf8.txt;Athenians;char-offset:87770;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
3bef01a7-c3de-442a-833c-ab752e30c183;book3_thucydides_utf8.txt;Peloponnesians;char-offset:87835;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
0cc9841b-c57c-4c51-b0c2-ad5e9b97866b;book3_thucydides_utf8.txt;Peithias;char-offset:87923;PERSON;origin:Corcyra|pleiades:530834|side:Athenian
96c13e14-ea7d-4ea0-b8bc-0262a8a59cdb;book3_thucydides_utf8.txt;Proxenus;char-offset:87945;PERSON;origin:Locri|pleiades:452369|side:Sparthan
e55c1fc5-27ae-435e-9bbb-ab75fb7e681a;book3_thucydides_utf8.txt;Athenians;char-offset:87961;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
7e1c021f-1682-4fc5-8a39-55b616cd3516;book3_thucydides_utf8.txt;Peithias;char-offset:88416;PERSON;origin:Corcyra|pleiades:530834|side:Athenian
df1d8e78-9baa-4fac-aeb8-75d931140072;book3_thucydides_utf8.txt;Peithias;char-offset:88580;PERSON;origin:Corcyra|pleiades:530834|side:Athenian
6af8aeb1-e730-4642-8c75-b10310428084;book3_thucydides_utf8.txt;Peithias;char-offset:88808;PERSON;origin:Corcyra|pleiades:530834|side:Athenian
048db4eb-1693-457e-82d4-c069baf354bc;book3_thucydides_utf8.txt;Peithias;char-offset:88895;PERSON;origin:Corcyra|pleiades:530834|side:Athenian
ef8bab47-e2e6-4cb3-a2e4-7091cf7038e6;book3_thucydides_utf8.txt;Corcyraeans;char-offset:89026;PERSON;origin:Corcyra|pleiades:530834|side:Athenian|group
0a87600e-3d61-4a89-bcdb-aa656933e671;book3_thucydides_utf8.txt;Athenians;char-offset:89551;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
c7650618-ca55-4014-8033-2830e7e3dbdb;book3_thucydides_utf8.txt;Lacedaemonian envoys;char-offset:89720;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
df7115ba-0450-40b4-8d6a-4f691a45a4b3;book3_thucydides_utf8.txt;Nicostratus;char-offset:91405;PERSON;origin:Athens|pleiades:579885|side:Athenian
e96713c8-4dfb-4349-b541-14e3fbe297d7;book3_thucydides_utf8.txt;Diitrephes;char-offset:91425;PERSON;origin:Athens|pleiades:579885|side:Athenian
1265dad4-1d4a-4dc0-884e-7bc15fb1a62e;book3_thucydides_utf8.txt;Messenian heavy infantry;char-offset:91495;PERSON;group|origin:Messenia|pleiades:570480|side:Athenian
5173e38a-a587-4657-aadb-1dfa04dd0584;book3_thucydides_utf8.txt;Athenians;char-offset:91812;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
dda52297-6e29-4694-95ef-0f70de162cd2;book3_thucydides_utf8.txt;Nicostratus;char-offset:92297;PERSON;origin:Athens|pleiades:579885|side:Athenian
32bb0dcb-c2fb-42dc-8fb2-8bce3fc6d58d;book3_thucydides_utf8.txt;Nicostratus;char-offset:92623;PERSON;origin:Athens|pleiades:579885|side:Athenian
9254bb04-f487-470c-91e0-c1f310471dcd;book3_thucydides_utf8.txt;Peloponnesian ships;char-offset:93121;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
54df7158-b121-4584-9e44-1117c47dae38;book3_thucydides_utf8.txt;Alcidas;char-offset:93273;PERSON;side:Sparthan|origin:Sparta|pleiades:570685
73842cbe-1ad3-4bdd-ab07-e61df3fa2635;book3_thucydides_utf8.txt;Brasidas;char-offset:93291;PERSON;origin:Sparta|pleiades:570685|side:Sparthan
779d1b83-a35d-46a4-853f-3aea13be0e67;book3_thucydides_utf8.txt;Corcyraeans;char-offset:93430;PERSON;origin:Corcyra|pleiades:530834|side:Athenian|group
b28c9178-ef9e-4ab9-a0f1-f6047ad25fe1;book3_thucydides_utf8.txt;Athenians;char-offset:93669;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
dfb03b75-465b-4310-9c74-43629f9929c6;book3_thucydides_utf8.txt;Peloponnesians;char-offset:94010;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
dadb40aa-b1e1-484c-82d0-03e0718ee1cf;book3_thucydides_utf8.txt;Corcyraeans;char-offset:94083;PERSON;origin:Corcyra|pleiades:530834|side:Athenian|group
16d9f463-8c2f-42da-82c6-7c0fe6645021;book3_thucydides_utf8.txt;Corcyraeans;char-offset:94223;PERSON;origin:Corcyra|pleiades:530834|side:Athenian|group
663092ba-4175-4ebb-b8ff-80d4db859821;book3_thucydides_utf8.txt;Peloponnesians;char-offset:94563;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
12d059a7-41e9-47bc-8978-04b7b8ee92c0;book3_thucydides_utf8.txt;Athenians;char-offset:94606;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
546d696a-d67d-471a-8ae2-f7801c78ac23;book3_thucydides_utf8.txt;Corcyraeans;char-offset:94721;PERSON;origin:Corcyra|pleiades:530834|side:Athenian|group
3c239f4c-0a98-4ba1-91b1-ad2747762ba0;book3_thucydides_utf8.txt;Athenians;char-offset:94867;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
7a7cb4e6-282b-450f-a77e-fbe70a5c4715;book3_thucydides_utf8.txt;Corcyraeans;char-offset:94975;PERSON;origin:Corcyra|pleiades:530834|side:Athenian|group
71df1073-863d-43fa-b261-cdb4b558e7ef;book3_thucydides_utf8.txt;Corcyraeans;char-offset:95124;PERSON;origin:Corcyra|pleiades:530834|side:Athenian|group
f65b37a5-bdca-4419-b5f7-983650c56763;book3_thucydides_utf8.txt;Peloponnesians;char-offset:95400;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
d89d8d79-8903-4570-bcf0-814be02d8647;book3_thucydides_utf8.txt;Corcyraean vessels;char-offset:95521;PERSON;group|origin:Corcyra|pleiades:530834|side:Athenian
2ca2db71-5871-48b9-94a1-3413bfdd2ecb;book3_thucydides_utf8.txt;Brasidas;char-offset:95768;PERSON;origin:Sparta|pleiades:570685|side:Sparthan
3e1cd30a-984b-492b-91c8-ff387ba989f0;book3_thucydides_utf8.txt;Alcidas;char-offset:95796;PERSON;side:Sparthan|origin:Sparta|pleiades:570685
9b3255da-9120-4807-9eb6-cb465a79da9c;book3_thucydides_utf8.txt;Peloponnesians;char-offset:96223;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
c2ce0260-6bd3-471d-aa95-6b501c244510;book3_thucydides_utf8.txt;Athenian vessels;char-offset:96370;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
4c7193be-8929-4667-a3cf-e4746d3e71da;book3_thucydides_utf8.txt;Eurymedon;char-offset:96421;PERSON;origin:Athens|pleiades:579885|side:Athenian
be24a7b2-6607-49cf-aeab-10acd96ad3c2;book3_thucydides_utf8.txt;Thucles;char-offset:96439;PERSON;origin:Athens|pleiades:579885|side:Athenian
238f2579-1a7b-44f2-9dbb-345e4b8adba5;book3_thucydides_utf8.txt;Athenians;char-offset:96479;PERSON;group|origin:Athens|pleiades:579885|side:Athenian
456ae5b3-99a4-46bb-8b47-03e95289e404;book3_thucydides_utf8.txt;Alcidas;char-offset:96543;PERSON;side:Sparthan|origin:Sparta|pleiades:570685
c18e22b8-02e9-4ca2-aaf9-28ab62aeadec;book3_thucydides_utf8.txt;Peloponnesians;char-offset:96592;PERSON;group|origin:Sparta|pleiades:570685|side:Sparthan
